SQL> select e.employee_id,e.first_name,e.salary, j.job_id,j.min_salary,j.max_salary from employees e,jobs j where e.salary > j.min_salary;

EMPLOYEE_ID FIRST_NAME               SALARY JOB_ID     MIN_SALARY MAX_SALARY                                                                                                                            
        185 Alexis                     4100 MK_REP           4000       9000                                                                                                                            
        107 Diana                      4200 MK_REP           4000       9000                                                                                                                            
        184 Nandita                    4200 MK_REP           4000       9000                                                                                                                            
        200 Jennifer                   4400 MK_REP           4000       9000                                                                                                                            
        105 David                      4800 MK_REP           4000       9000                                                                                                                            
        106 Valli                      4800 MK_REP           4000       9000                                                                                                                            
        124 Kevin                      5800 MK_REP           4000       9000                                                                                                                            
        202 Pat                        6000 MK_REP           4000       9000                                                                                                                            
        104 Bruce                      6000 MK_REP           4000       9000                                                                                                                            
        173 Sundita                    6100 MK_REP           4000       9000                                                                                                                            
        167 Amit                       6200 MK_REP           4000       9000                                                                                                                            
        179 Charles                    6200 MK_REP           4000       9000                                                                                                                            
        166 Sundar                     6400 MK_REP           4000       9000                                                                                                                            
        123 Shanta                     6500 MK_REP           4000       9000                                                                                                                            
        203 Susan                      6500 MK_REP           4000       9000                                                                                                                            
        165 David                      6800 MK_REP           4000       9000                                                                                                                            
        113 Luis                       6900 MK_REP           4000       9000                                                                                                                            
        155 Oliver                     7000 MK_REP           4000       9000                                                                                                                            
        178 Kimberely                  7000 MK_REP           4000       9000                                                                                                                            
        161 Sarath                     7000 MK_REP           4000       9000                                                                                                                            
        164 Mattea                     7200 MK_REP           4000       9000                                                                                                                            
        172 Elizabeth                  7300 MK_REP           4000       9000                                                                                                                            
        171 William                    7400 MK_REP           4000       9000                                                                                                                            
        154 Nanette                    7500 MK_REP           4000       9000                                                                                                                            
        160 Louise                     7500 MK_REP           4000       9000                                                                                                                            
        111 Ismael                     7700 MK_REP           4000       9000                                                                                                                            
        112 Jose Manuel                7800 MK_REP           4000       9000                                                                                                                            
        122 Payam                      7900 MK_REP           4000       9000                                                                                                                            
        159 Lindsey                    8000 MK_REP           4000       9000                                                                                                                            
        153 Christopher                8000 MK_REP           4000       9000                                                                                                                            
        120 Matthew                    8000 MK_REP           4000       9000                                                                                                                            
        121 Adam                       8200 MK_REP           4000       9000                                                                                                                            
        110 John                       8200 MK_REP           4000       9000                                                                                                                            
        206 William                    8300 MK_REP           4000       9000                                                                                                                            
        177 Jack                       8400 MK_REP           4000       9000                                                                                                                            
        176 Jonathon                   8600 MK_REP           4000       9000                                                                                                                            
        175 Alyssa                     8800 MK_REP           4000       9000                                                                                                                            
        109 Daniel                     9000 MK_REP           4000       9000                                                                                                                            
        103 Alexander                  9000 MK_REP           4000       9000                                                                                                                            
        152 Peter                      9000 MK_REP           4000       9000                                                                                                                            
        158 Allan                      9000 MK_REP           4000       9000                                                                                                                            
        157 Patrick                    9500 MK_REP           4000       9000                                                                                                                            
        151 David                      9500 MK_REP           4000       9000                                                                                                                            
        163 Danielle                   9500 MK_REP           4000       9000                                                                                                                            
        170 Tayler                     9600 MK_REP           4000       9000                                                                                                                            
        204 Hermann                   10000 MK_REP           4000       9000                                                                                                                            
        169 Harrison                  10000 MK_REP           4000       9000                                                                                                                            
        156 Janette                   10000 MK_REP           4000       9000                                                                                                                            
        150 Peter                     10000 MK_REP           4000       9000                                                                                                                            
        162 Clara                     10500 MK_REP           4000       9000                                                                                                                            
        149 Eleni                     10500 MK_REP           4000       9000                                                                                                                            
        148 Gerald                    11000 MK_REP           4000       9000                                                                                                                            
        174 Ellen                     11000 MK_REP           4000       9000                                                                                                                            
        114 Den                       11000 MK_REP           4000       9000                                                                                                                            
        168 Lisa                      11500 MK_REP           4000       9000                                                                                                                            
        147 Alberto                   12000 MK_REP           4000       9000                                                                                                                            
        108 Nancy                     12008 MK_REP           4000       9000                                                                                                                            
        205 Shelley                   12008 MK_REP           4000       9000                                                                                                                            
        201 Michael                   13000 MK_REP           4000       9000                                                                                                                            
        146 Karen                     13500 MK_REP           4000       9000                                                                                                                            
        145 John                      14000 MK_REP           4000       9000                                                                                                                            
        102 Lex                       17000 MK_REP           4000       9000                                                                                                                            
        101 Neena                     17000 MK_REP           4000       9000                                                                                                                            
        100 Steven                    26460 MK_REP           4000       9000                                                                                                                            
        200 Jennifer                   4400 FI_ACCOUNT       4200       9000                                                                                                                            
        105 David                      4800 FI_ACCOUNT       4200       9000                                                                                                                            
        106 Valli                      4800 FI_ACCOUNT       4200       9000                                                                                                                            
        124 Kevin                      5800 FI_ACCOUNT       4200       9000                                                                                                                            
        202 Pat                        6000 FI_ACCOUNT       4200       9000                                                                                                                            
        104 Bruce                      6000 FI_ACCOUNT       4200       9000                                                                                                                            
        173 Sundita                    6100 FI_ACCOUNT       4200       9000                                                                                                                            
        167 Amit                       6200 FI_ACCOUNT       4200       9000                                                                                                                            
        179 Charles                    6200 FI_ACCOUNT       4200       9000                                                                                                                            
        166 Sundar                     6400 FI_ACCOUNT       4200       9000                                                                                                                            

EMPLOYEE_ID FIRST_NAME               SALARY JOB_ID     MIN_SALARY MAX_SALARY                                                                                                                            
----------- -------------------- ---------- ---------- ---------- ----------                                                                                                                            
        123 Shanta                     6500 FI_ACCOUNT       4200       9000                                                                                                                            
        203 Susan                      6500 FI_ACCOUNT       4200       9000                                                                                                                            
        165 David                      6800 FI_ACCOUNT       4200       9000                                                                                                                            
        113 Luis                       6900 FI_ACCOUNT       4200       9000                                                                                                                            
        155 Oliver                     7000 FI_ACCOUNT       4200       9000                                                                                                                            
        178 Kimberely                  7000 FI_ACCOUNT       4200       9000                                                                                                                            
        161 Sarath                     7000 FI_ACCOUNT       4200       9000                                                                                                                            
        164 Mattea                     7200 FI_ACCOUNT       4200       9000                                                                                                                            
        172 Elizabeth                  7300 FI_ACCOUNT       4200       9000                                                                                                                            
        171 William                    7400 FI_ACCOUNT       4200       9000                                                                                                                            
        154 Nanette                    7500 FI_ACCOUNT       4200       9000                                                                                                                            
        160 Louise                     7500 FI_ACCOUNT       4200       9000                                                                                                                            
        111 Ismael                     7700 FI_ACCOUNT       4200       9000                                                                                                                            
        112 Jose Manuel                7800 FI_ACCOUNT       4200       9000                                                                                                                            
        122 Payam                      7900 FI_ACCOUNT       4200       9000                                                                                                                            
        159 Lindsey                    8000 FI_ACCOUNT       4200       9000                                                                                                                            
        153 Christopher                8000 FI_ACCOUNT       4200       9000                                                                                                                            
        120 Matthew                    8000 FI_ACCOUNT       4200       9000                                                                                                                            
        121 Adam                       8200 FI_ACCOUNT       4200       9000                                                                                                                            
        110 John                       8200 FI_ACCOUNT       4200       9000                                                                                                                            
        206 William                    8300 FI_ACCOUNT       4200       9000                                                                                                                            
        177 Jack                       8400 FI_ACCOUNT       4200       9000                                                                                                                            
        176 Jonathon                   8600 FI_ACCOUNT       4200       9000                                                                                                                            
        175 Alyssa                     8800 FI_ACCOUNT       4200       9000                                                                                                                            
        109 Daniel                     9000 FI_ACCOUNT       4200       9000                                                                                                                            
        103 Alexander                  9000 FI_ACCOUNT       4200       9000                                                                                                                            
        152 Peter                      9000 FI_ACCOUNT       4200       9000                                                                                                                            
        158 Allan                      9000 FI_ACCOUNT       4200       9000                                                                                                                            
        157 Patrick                    9500 FI_ACCOUNT       4200       9000                                                                                                                            
        151 David                      9500 FI_ACCOUNT       4200       9000                                                                                                                            
        163 Danielle                   9500 FI_ACCOUNT       4200       9000                                                                                                                            
        170 Tayler                     9600 FI_ACCOUNT       4200       9000                                                                                                                            
        204 Hermann                   10000 FI_ACCOUNT       4200       9000                                                                                                                            
        169 Harrison                  10000 FI_ACCOUNT       4200       9000                                                                                                                            
        156 Janette                   10000 FI_ACCOUNT       4200       9000                                                                                                                            
        150 Peter                     10000 FI_ACCOUNT       4200       9000                                                                                                                            
        162 Clara                     10500 FI_ACCOUNT       4200       9000                                                                                                                            
        149 Eleni                     10500 FI_ACCOUNT       4200       9000                                                                                                                            
        148 Gerald                    11000 FI_ACCOUNT       4200       9000                                                                                                                            
        174 Ellen                     11000 FI_ACCOUNT       4200       9000                                                                                                                            
        114 Den                       11000 FI_ACCOUNT       4200       9000                                                                                                                            
        168 Lisa                      11500 FI_ACCOUNT       4200       9000                                                                                                                            
        147 Alberto                   12000 FI_ACCOUNT       4200       9000                                                                                                                            
        108 Nancy                     12008 FI_ACCOUNT       4200       9000                                                                                                                            
        205 Shelley                   12008 FI_ACCOUNT       4200       9000                                                                                                                            
        201 Michael                   13000 FI_ACCOUNT       4200       9000                                                                                                                            
        146 Karen                     13500 FI_ACCOUNT       4200       9000                                                                                                                            
        145 John                      14000 FI_ACCOUNT       4200       9000                                                                                                                            
        102 Lex                       17000 FI_ACCOUNT       4200       9000                                                                                                                            
        101 Neena                     17000 FI_ACCOUNT       4200       9000                                                                                                                            
        100 Steven                    26460 FI_ACCOUNT       4200       9000                                                                                                                            
        200 Jennifer                   4400 AC_ACCOUNT       4200       9000                                                                                                                            
        105 David                      4800 AC_ACCOUNT       4200       9000                                                                                                                            
        106 Valli                      4800 AC_ACCOUNT       4200       9000                                                                                                                            
        124 Kevin                      5800 AC_ACCOUNT       4200       9000                                                                                                                            
        202 Pat                        6000 AC_ACCOUNT       4200       9000                                                                                                                            
        104 Bruce                      6000 AC_ACCOUNT       4200       9000                                                                                                                            
        173 Sundita                    6100 AC_ACCOUNT       4200       9000                                                                                                                            
        167 Amit                       6200 AC_ACCOUNT       4200       9000                                                                                                                            
        179 Charles                    6200 AC_ACCOUNT       4200       9000                                                                                                                            
        166 Sundar                     6400 AC_ACCOUNT       4200       9000                                                                                                                            
        123 Shanta                     6500 AC_ACCOUNT       4200       9000                                                                                                                            
        203 Susan                      6500 AC_ACCOUNT       4200       9000                                                                                                                            
        165 David                      6800 AC_ACCOUNT       4200       9000                                                                                                                            
        113 Luis                       6900 AC_ACCOUNT       4200       9000                                                                                                                            
        155 Oliver                     7000 AC_ACCOUNT       4200       9000                                                                                                                            
        178 Kimberely                  7000 AC_ACCOUNT       4200       9000                                                                                                                            
        161 Sarath                     7000 AC_ACCOUNT       4200       9000                                                                                                                            
        164 Mattea                     7200 AC_ACCOUNT       4200       9000                                                                                                                            
        172 Elizabeth                  7300 AC_ACCOUNT       4200       9000                                                                                                                            
        171 William                    7400 AC_ACCOUNT       4200       9000                                                                                                                            
        154 Nanette                    7500 AC_ACCOUNT       4200       9000                                                                                                                            
        160 Louise                     7500 AC_ACCOUNT       4200       9000                                                                                                                            
        111 Ismael                     7700 AC_ACCOUNT       4200       9000                                                                                                                            
        112 Jose Manuel                7800 AC_ACCOUNT       4200       9000                                                                                                                            
        122 Payam                      7900 AC_ACCOUNT       4200       9000                                                                                                                            
        159 Lindsey                    8000 AC_ACCOUNT       4200       9000                                                                                                                            
        153 Christopher                8000 AC_ACCOUNT       4200       9000                                                                                                                            
        120 Matthew                    8000 AC_ACCOUNT       4200       9000                                                                                                                            
        121 Adam                       8200 AC_ACCOUNT       4200       9000                                                                                                                            
        110 John                       8200 AC_ACCOUNT       4200       9000                                                                                                                            
        206 William                    8300 AC_ACCOUNT       4200       9000                                                                                                                            
        177 Jack                       8400 AC_ACCOUNT       4200       9000                                                                                                                            
        176 Jonathon                   8600 AC_ACCOUNT       4200       9000                                                                                                                            
        175 Alyssa                     8800 AC_ACCOUNT       4200       9000                                                                                                                            
        109 Daniel                     9000 AC_ACCOUNT       4200       9000                                                                                                                            
        103 Alexander                  9000 AC_ACCOUNT       4200       9000                                                                                                                            
        152 Peter                      9000 AC_ACCOUNT       4200       9000                                                                                                                            
        158 Allan                      9000 AC_ACCOUNT       4200       9000                                                                                                                            
        157 Patrick                    9500 AC_ACCOUNT       4200       9000                                                                                                                            
        151 David                      9500 AC_ACCOUNT       4200       9000                                                                                                                            
        163 Danielle                   9500 AC_ACCOUNT       4200       9000                                                                                                                            
        170 Tayler                     9600 AC_ACCOUNT       4200       9000                                                                                                                            
        204 Hermann                   10000 AC_ACCOUNT       4200       9000                                                                                                                            
        169 Harrison                  10000 AC_ACCOUNT       4200       9000                                                                                                                            
        156 Janette                   10000 AC_ACCOUNT       4200       9000                                                                                                                            
        150 Peter                     10000 AC_ACCOUNT       4200       9000                                                                                                                            

EMPLOYEE_ID FIRST_NAME               SALARY JOB_ID     MIN_SALARY MAX_SALARY                                                                                                                            
----------- -------------------- ---------- ---------- ---------- ----------                                                                                                                            
        162 Clara                     10500 AC_ACCOUNT       4200       9000                                                                                                                            
        149 Eleni                     10500 AC_ACCOUNT       4200       9000                                                                                                                            
        148 Gerald                    11000 AC_ACCOUNT       4200       9000                                                                                                                            
        174 Ellen                     11000 AC_ACCOUNT       4200       9000                                                                                                                            
        114 Den                       11000 AC_ACCOUNT       4200       9000                                                                                                                            
        168 Lisa                      11500 AC_ACCOUNT       4200       9000                                                                                                                            
        147 Alberto                   12000 AC_ACCOUNT       4200       9000                                                                                                                            
        108 Nancy                     12008 AC_ACCOUNT       4200       9000                                                                                                                            
        205 Shelley                   12008 AC_ACCOUNT       4200       9000                                                                                                                            
        201 Michael                   13000 AC_ACCOUNT       4200       9000                                                                                                                            
        146 Karen                     13500 AC_ACCOUNT       4200       9000                                                                                                                            
        145 John                      14000 AC_ACCOUNT       4200       9000                                                                                                                            
        102 Lex                       17000 AC_ACCOUNT       4200       9000                                                                                                                            
        101 Neena                     17000 AC_ACCOUNT       4200       9000                                                                                                                            
        100 Steven                    26460 AC_ACCOUNT       4200       9000                                                                                                                            
        105 David                      4800 PR_REP           4500      10500                                                                                                                            
        106 Valli                      4800 PR_REP           4500      10500                                                                                                                            
        124 Kevin                      5800 PR_REP           4500      10500                                                                                                                            
        202 Pat                        6000 PR_REP           4500      10500                                                                                                                            
        104 Bruce                      6000 PR_REP           4500      10500                                                                                                                            
        173 Sundita                    6100 PR_REP           4500      10500                                                                                                                            
        167 Amit                       6200 PR_REP           4500      10500                                                                                                                            
        179 Charles                    6200 PR_REP           4500      10500                                                                                                                            
        166 Sundar                     6400 PR_REP           4500      10500                                                                                                                            
        123 Shanta                     6500 PR_REP           4500      10500                                                                                                                            
        203 Susan                      6500 PR_REP           4500      10500                                                                                                                            
        165 David                      6800 PR_REP           4500      10500                                                                                                                            
        113 Luis                       6900 PR_REP           4500      10500                                                                                                                            
        155 Oliver                     7000 PR_REP           4500      10500                                                                                                                            
        178 Kimberely                  7000 PR_REP           4500      10500                                                                                                                            
        161 Sarath                     7000 PR_REP           4500      10500                                                                                                                            
        164 Mattea                     7200 PR_REP           4500      10500                                                                                                                            
        172 Elizabeth                  7300 PR_REP           4500      10500                                                                                                                            
        171 William                    7400 PR_REP           4500      10500                                                                                                                            
        154 Nanette                    7500 PR_REP           4500      10500                                                                                                                            
        160 Louise                     7500 PR_REP           4500      10500                                                                                                                            
        111 Ismael                     7700 PR_REP           4500      10500                                                                                                                            
        112 Jose Manuel                7800 PR_REP           4500      10500                                                                                                                            
        122 Payam                      7900 PR_REP           4500      10500                                                                                                                            
        159 Lindsey                    8000 PR_REP           4500      10500                                                                                                                            
        153 Christopher                8000 PR_REP           4500      10500                                                                                                                            
        120 Matthew                    8000 PR_REP           4500      10500                                                                                                                            
        121 Adam                       8200 PR_REP           4500      10500                                                                                                                            
        110 John                       8200 PR_REP           4500      10500                                                                                                                            
        206 William                    8300 PR_REP           4500      10500                                                                                                                            
        177 Jack                       8400 PR_REP           4500      10500                                                                                                                            
        176 Jonathon                   8600 PR_REP           4500      10500                                                                                                                            
        175 Alyssa                     8800 PR_REP           4500      10500                                                                                                                            
        109 Daniel                     9000 PR_REP           4500      10500                                                                                                                            
